procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1  51436 63951956   4216 790144    0    0   101   126    0    0  0  0 99  0  0
 1  0  51436 63924752   6220 796616    0    0  4006  2056 1551  537  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1109   74  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     4 1069   34  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1122   82  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1062   26  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     2 1115   78  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1062   26  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1112   77  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     2 1073   35  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1112   74  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1062   28  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     2 1116   79  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1061   27  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1121   80  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     8 1068   35  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0    36 1128   77  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1063   28  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     4 1116   81  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1071   32  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1119   83  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     2 1070   32  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1115   75  2  0 98  0  0
 1  0  51436 63924752   6220 796616    0    0     0     0 1063   27  2  0 98  0  0
 1  0  51436 63922456   6220 796616    0    0     0     2 1127   83  2  0 98  0  0
 1  0  51436 63922456   6220 796616    0    0     0     0 1063   26  2  0 98  0  0
 1  0  51436 63922456   6220 796616    0    0     0     0 1113   77  2  0 98  0  0
 1  0  51436 63922456   6220 796616    0    0     0     2 1063   29  2  0 98  0  0
 1  0  51436 63922456   6220 796616    0    0     0     0 1112   75  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1076   32  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0    31 1142  109  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1104   69  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1150  114  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     8 1109   72  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1160  120  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1103   68  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1155  119  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1101   66  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1149  114  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1117   77  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1148  114  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1103   67  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1158  117  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1106   66  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1162  122  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     3 1110   76  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1152  117  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1101   66  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     4 1158  122  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1112   72  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1163  124  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1105   70  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1149  114  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1104   68  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1162  123  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1103   67  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1149  114  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1122   79  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1150  115  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1112   72  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     5 1154  122  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1104   68  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1151  116  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1105   71  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1170  123  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1104   66  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1155  119  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1100   67  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1151  114  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1116   77  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1152  116  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1103   68  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     2 1152  117  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1103   66  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0     0 1158  120  2  0 98  0  0
 1  0  51436 63922448   6220 796616    0    0     0    11 1120   87  2  0 98  0  0
