procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1  66848 64088284   4960 662340    0    0    81   138    0    0  1  0 99  0  0
 0  1  66848 64058720   6484 668640    0    0  8196  4104 1454 1170  0  0 98  1  0
 0  1  66848 64056980   6484 668640    0    0  1680     0  290  438  0  0 98  2  0
 0  1  66848 64054996   6484 668640    0    0  1644     0  249  344  0  0 98  2  0
 0  1  66848 64053012   6484 668640    0    0  1816     0  199  346  0  0 98  2  0
 0  1  66848 64050532   6484 668640    0    0  1736     8  247  346  0  0 98  2  0
 0  1  66848 64048548   6484 668640    0    0  1796     0  302  454  0  0 98  2  0
 0  1  66848 64046564   6484 668640    0    0  1652     0  232  318  0  0 98  2  0
 1  1  66848 64044316   6484 668640    0    0  1760     0  395  365  0  0 98  2  0
 1  1  66848 64042272   6484 668640    0    0  1676     0 1395  342  2  0 96  2  0
 1  1  66848 64040108   6484 668640    0    0  1732     0 1627  436  2  0 96  2  0
 1  1  66848 64038252   6484 668640    0    0  1768     4 1517  370  2  0 96  2  0
 1  1  66848 64036396   6484 668640    0    0  1760     0 1412  356  2  0 96  2  0
 1  1  66848 64034352   6484 668640    0    0  1772     0 1346  344  2  0 96  2  0
 1  1  66848 64032308   6484 668640    0    0  1760     0 1429  468  2  0 96  2  0
 1  1  66848 64030264   6484 668640    0    0  1744     0 1371  344  2  0 96  2  0
 1  1  66848 64027972   6484 668640    0    0  1724     0 1304  368  2  0 96  2  0
 1  1  66848 64025928   6484 668640    0    0  1740     4 1343  362  2  0 96  2  0
 1  1  66848 64023884   6484 668640    0    0  1756     0 1413  484  2  0 96  2  0
 1  1  66848 64021840   6484 668640    0    0  1788     0 1361  352  2  0 96  2  0
 1  1  66848 64019112   6484 668640    0    0  1732     0 1257  340  2  0 96  2  0
 1  1  66848 64017564   6484 668640    0    0  1792     0 1337  356  2  0 96  2  0
 1  1  66848 64015520   6484 668640    0    0  1716     0 1359  440  2  0 96  2  0
 1  1  66848 64013536   6484 668640    0    0  1736     4 1315  366  2  0 96  2  0
 1  1  66848 64011492   6484 668640    0    0  1744     0 1257  366  2  0 96  2  0
 1  1  66848 64009260   6484 668640    0    0  1700     0 1302  342  2  0 96  2  0
 1  1  66848 64007216   6484 668640    0    0  1684     0 1355  452  2  0 96  2  0
 1  1  66848 64005232   6484 668640    0    0  1676     0 1329  358  2  0 96  2  0
 1  1  66848 64003188   6484 668640    0    0  1812     0 1298  390  2  0 96  2  0
 1  1  66848 64000692   6484 668640    0    0  1752     4 1285  352  2  0 96  2  0
 1  1  66848 63998896   6484 668640    0    0  1768     0 1307  438  2  0 96  2  0
 1  1  66848 63996912   6484 668640    0    0  1724    87 1355  402  2  0 96  2  0
 1  1  66848 63994432   6484 668640    0    0  1796     0 1272  402  2  0 96  2  0
 1  1  66848 63991952   6484 668640    0    0  1776     0 1317  408  2  0 96  2  0
 1  1  66848 63990404   6484 668640    0    0  1732     0 1390  496  2  0 96  2  0
 1  1  66848 63987924   6484 668640    0    0  1724     4 1329  404  2  0 96  2  0
 1  1  66848 63986128   6484 668640    0    0  1760     4 1283  396  2  0 96  2  0
 1  1  66848 63984144   6484 668640    0    0  1756     0 1315  394  2  0 96  2  0
 1  1  66848 63981664   6484 668640    0    0  1708     0 1382  478  2  0 96  2  0
 1  1  66848 63979680   6484 668640    0    0  1704     0 1319  384  2  0 96  2  0
 1  1  66848 63977448   6484 668640    0    0  1700     0 1252  398  2  0 96  2  0
 1  1  66848 63975900   6484 668640    0    0  1728     4 1322  390  2  0 96  2  0
 1  1  66848 63973420   6484 668640    0    0  1748     0 1370  488  2  0 96  2  0
 1  1  66848 63969036   6484 668640    0    0  1768     0 1327  410  2  0 96  2  0
 1  1  66848 63966992   6484 668640    0    0  1796     0 1252  398  2  0 96  2  0
 1  1  66848 63965008   6484 668640    0    0  1740     0 1296  398  2  0 96  2  0
 1  1  66848 63963024   6484 668640    0    0  1728     0 1336  478  2  0 96  2  0
 1  1  66848 63960544   6484 668640    0    0  1808     4 1304  400  2  0 96  2  0
 1  1  66848 63958808   6484 668640    0    0  1680     0 1263  388  2  0 96  2  0
 1  1  66848 63956824   6484 668640    0    0  1728     0 1289  382  2  0 96  2  0
 1  1  66848 63954344   6484 668640    0    0  1692     0 1334  482  2  0 96  2  0
 1  1  66848 63952360   6484 668640    0    0  1820     0 1303  412  2  0 96  2  0
 1  1  66848 63949880   6484 668640    0    0  1760     0 1241  396  2  0 96  2  0
 1  1  66848 63947496   6484 668640    0    0  1692     8 1327  412  2  0 96  2  0
 1  1  66848 63945264   6484 668640    0    0  1768     0 1347  492  2  0 96  2  0
 1  1  66848 63943280   6484 668640    0    0  1820     0 1304  414  2  0 96  2  0
 1  1  66848 63941296   6484 668640    0    0  1736     0 1237  390  2  0 96  2  0
 1  1  66848 63939296   6484 668640    0    0  1720     0 1299  410  2  0 96  2  0
 1  1  66848 63937312   6484 668640    0    0  1772     0 1341  506  2  0 96  2  0
 1  1  66848 63934832   6484 668640    0    0  1756     8 1296  408  2  0 96  2  0
 1  1  66848 63933096   6484 668640    0    0  1684     0 1232  392  2  0 96  2  0
 1  1  66848 63931112   6484 668640    0    0  1620    65 1291  394  2  0 96  2  0
 1  1  66848 63929128   6484 668640    0    0  1804     0 1333  492  2  0 96  2  0
 1  1  66848 63926496   6484 668640    0    0  1708     0 1313  424  2  0 96  2  0
 1  1  66848 63924264   6484 668640    0    0  1784     0 1239  390  2  0 96  2  0
 1  1  66848 63922280   6484 668640    0    0  1760     4 1293  418  2  0 96  2  0
 1  1  66848 63920296   6484 668640    0    0  1716    12 1335  500  2  0 96  2  0
 1  1  66848 63917816   6484 668640    0    0  1808     0 1286  400  2  0 96  2  0
 1  1  66848 63916000   6484 668640    0    0  1808     0 1260  400  2  0 96  2  0
 1  1  66848 63914016   6484 668640    0    0  1752     0 1292  398  2  0 96  2  0
 1  1  66848 63912032   6484 668640    0    0  1776     0 1319  476  2  0 96  2  0
 1  1  66848 63909552   6484 668640    0    0  1900     4 1304  418  2  0 96  2  0
 1  1  66848 63907568   6484 668640    0    0  1752     0 1228  382  2  0 96  2  0
 1  1  66848 63905776   6484 668640    0    0  1740     0 1314  402  2  0 96  2  0
 1  1  66848 63903792   6484 668640    0    0  1736     0 1338  486  2  0 96  2  0
 1  1  66848 63901808   6484 668640    0    0  1796     0 1288  396  2  0 96  2  0
