procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1  67900 64081260   5152 680948    0    0    83   143    0    0  0  0 99  0  0
 1  0  67900 64053948   6724 686988    0    0  7828  4128 1261 1205  1  0 98  1  0
 1  0  67900 64053948   6724 686988    0    0     0     0 1126   64  2  0 98  0  0
 1  0  67900 64053948   6724 686988    0    0     0     0 1076   67  2  0 98  0  0
 1  0  67900 64053948   6724 686988    0    0     0     0 1171  108  2  0 98  0  0
 1  0  67900 64053948   6724 686988    0    0     0     0 1168  160  2  0 98  0  0
 1  0  67900 64053948   6724 686988    0    0     0     0 1140   80  2  0 98  0  0
 1  0  67900 64053948   6724 686988    0    0     0     4 1186  248  2  0 98  0  0
 1  0  67900 64053948   6724 686988    0    0     0     0 1173  122  2  0 98  0  0
 1  0  67900 64053948   6724 686988    0    0     0     0 1176  170  2  0 98  0  0
 1  0  67900 64053948   6724 687004    0    0     0     0 1208  152  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     8     0 1251  207  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     0     0 1128   70  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     0     4 1205  202  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     0     0 1129   66  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     0     0 1082   64  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     0     0 1130   68  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     0     0 1167  158  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     0     4 1130   70  2  0 98  0  0
 1  0  67900 64053420   6724 687004    0    0     0     0 1072   64  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     0 1159   78  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     0 1168  162  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     0 1130   64  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     0 1072   64  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     4 1127   70  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0    53 1179  172  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     0 1130   72  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     0 1076   64  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     0 1120   64  2  0 98  0  0
 1  0  67900 64050316   6724 687004    0    0     0     0 1172  160  2  0 98  0  0
 1  0  67900 64050124   6724 687004    0    0     0     4 1160   82  2  0 98  0  0
 1  0  67900 64050124   6724 687004    0    0     0    68 1097   68  2  0 98  0  0
 1  0  67900 64050124   6724 687004    0    0     0     0 1124   64  2  0 98  0  0
 1  0  67900 64050124   6724 687004    0    0     0     0 1168  158  2  0 98  0  0
 1  0  67900 64050124   6724 687004    0    0     0     0 1207  172  2  0 98  0  0
 1  0  67900 64050124   6724 687004    0    0     0     0 1078   66  2  0 98  0  0
 1  0  67900 64050124   6724 687004    0    0     0     8 1153   88  2  0 98  0  0
 1  0  67900 64050876   6724 687408    0    0     0     0 1322  196  2  0 98  0  0
 2  0  67900 64050876   6724 687408    0    0     0     0 1125   69  2  0 98  0  0
 2  0  67900 64051000   6724 687408    0    0     0     0 1084   69  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1143   81  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0    12 1180  164  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     4 1128   68  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1075   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1121   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1169  158  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1130   68  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1074   66  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     8 1140   80  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1199  180  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1136   70  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1074   66  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1126   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1169  162  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     4 1128   68  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0   201 1116  110  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1135   76  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1185  158  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1129   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1138  131  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0   128     4 1209  157  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     8     0 1309  266  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1170  166  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1096   90  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1142   82  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1171  160  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     4 1130   68  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1075   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1122   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1188  168  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1126   66  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1077   66  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     4 1127   72  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1169  158  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1127   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1075   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1124   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1167  160  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     4 1128   68  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1092   74  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1128   66  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1165  160  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1130   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1077   66  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     4 1124   68  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0    10 1176  170  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1127   68  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1075   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1122   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1189  172  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     4 1132   70  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     4 1089   76  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1126   64  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1166  158  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1126   66  2  0 98  0  0
 1  0  67900 64051124   6724 687408    0    0     0     0 1077   66  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     4 1144   82  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1170  158  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1125   66  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1095   74  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1124   66  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1180  160  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     8 1130   70  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1077   64  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1123   64  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1168  158  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1127   64  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1074   66  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     4 1125   68  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1184  168  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1132   66  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1074   64  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1126   64  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1168  160  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     4 1126   68  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0    30 1082   76  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1125   68  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1169  158  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1126   64  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1096   78  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     4 1131   72  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1167  158  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1128   64  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1073   64  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1141   80  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     0 1169  160  2  0 98  0  0
 1  0  67900 64051128   6724 687408    0    0     0     4 1126   68  2  0 98  0  0
