procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1  66904 64109984   5000 651912    0    0    81   139    0    0  1  0 99  0  0
 0  1  66904 64077112   6540 657620    0    0  4868  2052  786  794  0  0 98  1  0
 0  1  66904 64072648   6540 657620    0    0  1736     0  395  355  0  0 98  2  0
 0  1  66904 64068680   6540 657620    0    0  1774     4  436  393  0  0 98  2  0
 1  1  66904 64064200   6540 657620    0    0  1716     0  466  348  0  0 98  2  0
 1  1  66904 64060052   6540 657620    0    0  1696     6 1641  384  2  0 96  2  0
 1  1  66904 64055844   6540 657620    0    0  1770     2 1602  368  2  0 96  2  0
 1  1  66904 64051260   6540 657620    0    0  1760     0 1530  402  2  0 96  2  0
 1  1  66904 64047172   6540 657620    0    0  1732     0 1513  366  2  0 96  2  0
 1  1  66904 64043580   6540 657620    0    0  1746     2 1524  412  2  0 96  2  0
 1  1  66904 64039056   6540 657620    0    0  1768     0 1506  370  2  0 96  2  0
 1  1  66904 64034968   6540 657620    0    0  1750     0 1507  397  2  0 96  2  0
 1  1  66904 64030696   6540 657780    0    0  1748     2 1529  382  2  0 96  2  0
 2  1  66904 64027164   6540 657780    0    0  1640    36 1473  388  2  0 96  2  0
 1  1  66904 64022640   6540 657780    0    0  1768     0 1475  375  2  0 96  2  0
 1  1  66904 64018596   6540 657780    0    0  1742     2 1436  383  2  0 96  2  0
 1  1  66904 64014132   6540 657780    0    0  1770     6 1420  357  2  0 96  2  0
 1  1  66904 64010104   6540 657780    0    0  1754     0 1464  404  2  0 96  2  0
 1  1  66904 64006076   6540 657780    0    0  1754     2 1450  379  2  0 96  2  0
 1  1  66904 64001612   6540 657780    0    0  1734     0 1450  393  2  0 96  2  0
 1  1  66904 63997148   6540 657780    0    0  1700     0 1400  367  2  0 96  2  0
 1  1  66904 63993120   6540 657780    0    0  1746    27 1505  451  2  0 96  2  0
 1  1  66904 63989092   6540 657780    0    0  1788     0 1466  415  2  0 96  2  0
 1  1  66904 63984628   6540 657780    0    0  1744     0 1483  425  2  0 96  2  0
 1  1  66904 63979060   6540 657780    0    0  1746     2 1453  404  2  0 96  2  0
 1  1  66904 63975032   6540 657780    0    0  1708     0 1459  436  2  0 96  2  0
 1  1  66904 63970568   6540 657780    0    0  1790     0 1429  397  2  0 96  2  0
 1  1  66904 63966600   6540 657780    0    0  1722     2 1468  444  2  0 96  2  0
 1  1  66904 63962136   6540 657780    0    0  1774     0 1448  415  2  0 96  2  0
 1  1  66904 63957260   6540 657780    0    0  1758     0 1497  461  2  0 96  2  0
 1  1  66904 63953292   6540 657780    0    0  1708     4 1423  402  2  0 96  2  0
 1  1  66904 63949324   6540 657780    0    0  1698     0 1452  421  2  0 96  2  0
 1  1  66904 63945356   6540 657780    0    0  1738     0 1443  406  2  0 96  2  0
 1  1  66904 63940892   6540 657780    0    0  1760     2 1475  446  2  0 96  2  0
 1  1  66904 63936892   6540 657780    0    0  1810     0 1444  409  2  0 96  2  0
 1  1  66904 63932428   6540 657780    0    0  1766     0 1459  440  2  0 96  2  0
 1  1  66904 63928460   6540 657780    0    0  1824     4 1433  420  2  0 96  2  0
 1  1  66904 63923996   6540 657780    0    0  1728     0 1455  433  2  0 96  2  0
 1  1  66904 63920028   6540 657780    0    0  1780     0 1432  406  2  0 96  2  0
 1  1  66904 63915548   6540 657780    0    0  1766     2 1472  443  2  0 96  2  0
 1  1  66904 63911084   6540 657780    0    0  1754     0 1418  403  2  0 96  2  0
 1  1  66904 63907116   6540 657780    0    0  1710     0 1464  449  2  0 96  2  0
 1  1  66904 63903148   6540 657780    0    0  1780     2 1426  403  2  0 96  2  0
 1  1  66904 63898684   6540 657780    0    0  1764     0 1475  453  2  0 96  2  0
 1  1  66904 63894204   6540 657780    0    0  1884     0 1447  416  2  0 96  2  0
 1  1  66904 63890236   6540 657780    0    0  1706     2 1454  428  2  0 96  2  0
 1  1  66904 63885772   6540 657780    0    0  1772     0 1420  402  2  0 96  2  0
 1  1  66904 63881804   6540 657780    0    0  1826     0 1464  440  2  0 96  2  0
 1  1  66904 63877340   6540 657780    0    0  1702     4 1423  392  2  0 96  2  0
 1  1  66904 63873356   6540 657780    0    0  1722     0 1469  442  2  0 96  2  0
 1  1  66904 63868892   6540 657780    0    0  1796     0 1411  397  2  0 96  2  0
 1  1  66904 63864924   6540 657780    0    0  1784     8 1472  465  2  0 96  2  0
