procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1  50612 63936732   5136 803792    0    0    91   112    0    0  0  0 99  0  0
 1  0  50612 63908900   6976 810428    0    0  8036  4112 1807 1009  1  0 98  1  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1083   24  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1096   86  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1123   64  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     8 1038   30  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1086   30  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1093   82  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1122   62  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1032   22  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1103   38  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     4 1102   90  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1118   60  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1035   24  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1084   24  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1092   84  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1125   62  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     4 1033   26  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1087   24  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1094   86  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1138   70  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1036   24  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1085   28  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     4 1106   90  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1119   56  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1034   22  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1086   28  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1128  102  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1117   56  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     4 1033   26  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0    17 1122   58  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0    64 1168  132  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1151   92  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1078   66  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     0 1127   68  2  0 98  0  0
 1  0  50612 63908900   6976 810428    0    0     0     4 1141  134  2  0 98  0  0
 1  0  50612 63908900   6980 810424    0    0     4     4 1161  100  2  0 98  0  0
 1  0  50612 63908900   6980 810424    0    0     0     0 1074   62  2  0 98  0  0
 1  0  50612 63908900   6980 810424    0    0     0     0 1122   66  2  0 98  0  0
 1  0  50612 63908900   6980 810424    0    0     0     0 1143  132  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     0 1178  104  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     4 1083   70  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     0 1123   66  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     0 1147  134  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     0 1146   88  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     0 1072   62  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     0 1128   70  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     4 1146  138  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     0 1147   88  2  0 98  0  0
 1  0  50612 63906604   6980 810424    0    0     0     0 1074   62  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1150   78  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1153  140  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     8 1150   94  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1076   62  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1123   66  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1146  138  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1145   86  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1092   78  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     4 1131   72  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1144  138  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0    96 1189  124  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1074   64  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1127   66  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     4 1156  148  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1148   84  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1072   62  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0    12 1137   72  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1157  142  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1141   80  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     4 1077   66  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1144   78  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1155  146  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1141   78  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1072   62  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1127   68  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     4 1155  148  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1139   78  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1071   62  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1126   66  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1156  146  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1156   90  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     4 1079   66  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1121   66  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1161  148  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1133   74  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1074   62  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1127   68  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     4 1160  152  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1137   76  2  0 98  0  0
 1  0  50612 63906596   6980 810424    0    0     0     0 1072   62  2  0 98  0  0
