procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1  66680 64134148   5376 661388    0    0   252   327    1    1  1  0 99  0  0
 1  0  66680 63985780   5520 696452    0    0 35592     0 1276  118  2  0 98  0  0
 1  0  66680 63827556   5520 733616    0    0 36864     0 1217   26  2  0 98  0  0
 1  0  66680 63687188   5520 764260    0    0 30720     0 1353  138  2  0 98  0  0
 1  0  66680 63563188   5520 790340    0    0 26192     0 1178   32  2  0 98  0  0
 1  0  66680 63559776   5520 790340    0    0     0    12 1097   42  2  0 98  0  0
 0  1  66680 63556800   6964 790200    0    0  1448    24 1686  759  2  0 98  0  0
 1  0  66680 63682076   7472 666464    0    0  1560  4824 1423  260  2  0 98  0  0
 1  0  66680 63682076   7472 666464    0    0     0     0 1039   26  2  0 98  0  0
 1  0  66680 63682076   7472 666464    0    0     0     0 1092   30  2  0 98  0  0
 1  0  66680 63682076   7472 666464    0    0     0     0 1065   42  2  0 98  0  0
 1  0  66680 63682076   7472 666464    0    0     0     4 1191  134  2  0 98  0  0
 1  0  66680 63682076   7472 666464    0    0     0     0 1037   28  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     0 1133   44  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     0 1039   26  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     0 1185  126  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     0 1045   28  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     4 1088   32  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     0 1038   26  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     0 1192  126  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0    30 1046   34  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     0 1087   30  2  0 98  0  0
 1  0  66680 63680084   7472 666464    0    0     0     0 1047   32  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     4 1221  146  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     0 1044   26  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     0 1089   30  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     0 1043   30  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     0 1181  126  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     0 1042   28  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     4 1091   32  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     0 1039   26  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     0 1190  132  2  0 98  0  0
 1  0  66680 63680068   7472 666464    0    0     0     0 1041   26  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     0 1122   40  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     0 1042   28  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     4 1185  130  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0   108 1092   28  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     0 1088   28  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     0 1038   26  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     0 1188  126  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     0 1046   36  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     8 1097   36  2  0 98  0  0
 1  0  66680 63680052   7472 666464    0    0     0     0 1038   32  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     0 1222  138  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     0 1040   28  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     0 1094   30  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     0 1043   30  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     4 1186  130  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     0 1045   30  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     0 1088   28  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0   321 1107  100  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     0 1224  168  2  0 98  0  0
 1  0  66680 63680036   7472 666464    0    0     0     0 1081   68  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     8 1173   90  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     0 1079   66  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     0 1244  184  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     0 1084   70  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     0 1134   72  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     0 1078   68  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     4 1240  170  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     0 1092   66  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     0 1132   70  2  0 98  0  0
 1  0  66680 63679896   7472 666464    0    0     0     0 1082   66  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0     0 1257  178  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0     0 1084   68  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0     4 1130   72  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0     0 1088   72  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0     0 1220  166  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0     0 1081   66  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0     0 1128   68  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0     0 1081   70  2  0 98  0  0
 1  0  66680 63679880   7472 666464    0    0     0    16 1236  172  2  0 98  0  0
